"","Sample.Shorthand","Protein","Sample","Pep1","Pep2","Pep3","metric","Bay","Habitat","Region","Mean","Median","sd","Var","Min","Max"
"451","CI-E","Superoxide","G003",NA,2.87871946828222,NA,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"452","CI-E","Superoxide","G003",NA,2.87871946828222,NA,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"453","CI-E","HSP90-alpha","G009",668.861180423908,1058.71215908098,1129.69592738442,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"454","CI-E","HSP90-alpha","G009",668.861180423908,1058.71215908098,1129.69592738442,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"455","CI-E","HSP90-alpha","G009",668.861180423908,1058.71215908098,1129.69592738442,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"456","CI-E","Peroxiredoxin-1","G002",3580.43866027614,NA,NA,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"457","CI-E","Peroxiredoxin-1","G002",3580.43866027614,NA,NA,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"458","CI-E","Peroxiredoxin-1","G002",3580.43866027614,NA,NA,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"459","CI-E","Peroxiredoxin-1","G003",838.23355933773,NA,NA,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"460","CI-E","Peroxiredoxin-1","G003",838.23355933773,NA,NA,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"461","CI-E","Peroxiredoxin-1","G003",838.23355933773,NA,NA,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"462","CI-E","Puromycin-sensitive","G003",12.4084096650891,16.3654439856953,17.9050049977357,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"463","CI-E","Puromycin-sensitive","G003",12.4084096650891,16.3654439856953,17.9050049977357,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"464","CI-E","Puromycin-sensitive","G003",12.4084096650891,16.3654439856953,17.9050049977357,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"465","CI-E","Peroxiredoxin-1","G009",2325.50080627808,NA,NA,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"466","CI-E","Peroxiredoxin-1","G009",2325.50080627808,NA,NA,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"467","CI-E","Peroxiredoxin-1","G009",2325.50080627808,NA,NA,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"468","CI-E","Puromycin-sensitive","G007",27.5718116540245,29.6796839803155,34.2544886203404,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"469","CI-E","Puromycin-sensitive","G007",27.5718116540245,29.6796839803155,34.2544886203404,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"470","CI-E","Puromycin-sensitive","G007",27.5718116540245,29.6796839803155,34.2544886203404,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"471","CI-E","Puromycin-sensitive","G001",20.5452040443338,20.4007829603789,20.9676349101749,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"472","CI-E","Puromycin-sensitive","G001",20.5452040443338,20.4007829603789,20.9676349101749,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"473","CI-E","Puromycin-sensitive","G001",20.5452040443338,20.4007829603789,20.9676349101749,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"474","CI-E","Superoxide","G001",3.29802773726503,3.36150252682897,NA,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"475","CI-E","Superoxide","G001",3.29802773726503,3.36150252682897,NA,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"476","CI-E","Superoxide","G001",3.29802773726503,3.36150252682897,NA,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"477","CI-E","Sodium/potassium-transporting","G009",1555.52635368031,1719.39924981688,NA,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"478","CI-E","Sodium/potassium-transporting","G009",1555.52635368031,1719.39924981688,NA,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"479","CI-E","Sodium/potassium-transporting","G009",1555.52635368031,1719.39924981688,NA,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"480","CI-E","Superoxide","G002",4.5088182014112,NA,NA,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"481","CI-E","Superoxide","G002",4.5088182014112,NA,NA,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"482","CI-E","Superoxide","G002",4.5088182014112,NA,NA,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"483","CI-E","Superoxide","G008",3.88350558745964,3.49270918485888,NA,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"484","CI-E","Superoxide","G008",3.88350558745964,3.49270918485888,NA,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"485","CI-E","Superoxide","G008",3.88350558745964,3.49270918485888,NA,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"486","CI-E","Superoxide","G009",3.73787438142983,NA,NA,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"487","CI-E","Superoxide","G009",3.73787438142983,NA,NA,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"488","CI-E","Superoxide","G009",3.73787438142983,NA,NA,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"489","FB-B","Catalase","G043",0.340524060780124,0.381855118663893,0.388005980678988,"pH","FB","B","North",7.4642659808964,7.48,0.231495552558969,0.0535901908545822,6.96,8.08
"490","FB-B","Catalase","G043",0.340524060780124,0.381855118663893,0.388005980678988,"Salinity","FB","B","North",37.8829339963834,38,1.8623840177097,3.46847422942052,32.6,42.3
"491","FB-B","Catalase","G043",0.340524060780124,0.381855118663893,0.388005980678988,"DO","FB","B","North",10.6626899953754,9.46,5.12968982429045,26.313717693429,0.37,25.47
"492","FB-B","Catalase","G043",0.340524060780124,0.381855118663893,0.388005980678988,"Temperature","FB","B","North",14.8194302721088,14.6,1.75380950592963,3.07584778308914,11.5,24.7
"493","FB-B","Catalase","G042",0.306817510463821,0.346266169834783,NA,"pH","FB","B","North",7.4642659808964,7.48,0.231495552558969,0.0535901908545822,6.96,8.08
"494","FB-B","Catalase","G042",0.306817510463821,0.346266169834783,NA,"Salinity","FB","B","North",37.8829339963834,38,1.8623840177097,3.46847422942052,32.6,42.3
"495","FB-B","Catalase","G042",0.306817510463821,0.346266169834783,NA,"DO","FB","B","North",10.6626899953754,9.46,5.12968982429045,26.313717693429,0.37,25.47
"496","FB-B","Catalase","G042",0.306817510463821,0.346266169834783,NA,"Temperature","FB","B","North",14.8194302721088,14.6,1.75380950592963,3.07584778308914,11.5,24.7
"497","FB-B","Sodium/potassium-transporting","G041",1330.06160305005,1388.82021975814,NA,"pH","FB","B","North",7.4642659808964,7.48,0.231495552558969,0.0535901908545822,6.96,8.08
"498","FB-B","Sodium/potassium-transporting","G041",1330.06160305005,1388.82021975814,NA,"Salinity","FB","B","North",37.8829339963834,38,1.8623840177097,3.46847422942052,32.6,42.3
"499","FB-B","Sodium/potassium-transporting","G041",1330.06160305005,1388.82021975814,NA,"DO","FB","B","North",10.6626899953754,9.46,5.12968982429045,26.313717693429,0.37,25.47
"500","FB-B","Sodium/potassium-transporting","G041",1330.06160305005,1388.82021975814,NA,"Temperature","FB","B","North",14.8194302721088,14.6,1.75380950592963,3.07584778308914,11.5,24.7
"501","FB-B","Cytochrome","G042",47.3383011646448,52.0824670397841,33.5895940921171,"pH","FB","B","North",7.4642659808964,7.48,0.231495552558969,0.0535901908545822,6.96,8.08
"502","FB-B","Cytochrome","G042",47.3383011646448,52.0824670397841,33.5895940921171,"Salinity","FB","B","North",37.8829339963834,38,1.8623840177097,3.46847422942052,32.6,42.3
"503","FB-B","Cytochrome","G042",47.3383011646448,52.0824670397841,33.5895940921171,"DO","FB","B","North",10.6626899953754,9.46,5.12968982429045,26.313717693429,0.37,25.47
"504","FB-B","Cytochrome","G042",47.3383011646448,52.0824670397841,33.5895940921171,"Temperature","FB","B","North",14.8194302721088,14.6,1.75380950592963,3.07584778308914,11.5,24.7
"505","FB-B","Superoxide","G040",4.11991916529045,3.57407239148191,NA,"pH","FB","B","North",7.4642659808964,7.48,0.231495552558969,0.0535901908545822,6.96,8.08
"506","FB-B","Superoxide","G040",4.11991916529045,3.57407239148191,NA,"Salinity","FB","B","North",37.8829339963834,38,1.8623840177097,3.46847422942052,32.6,42.3
"507","FB-B","Superoxide","G040",4.11991916529045,3.57407239148191,NA,"DO","FB","B","North",10.6626899953754,9.46,5.12968982429045,26.313717693429,0.37,25.47
"508","FB-B","Superoxide","G040",4.11991916529045,3.57407239148191,NA,"Temperature","FB","B","North",14.8194302721088,14.6,1.75380950592963,3.07584778308914,11.5,24.7
"509","FB-B","PDI","G043",NA,100.830852803663,NA,"pH","FB","B","North",7.4642659808964,7.48,0.231495552558969,0.0535901908545822,6.96,8.08
"510","FB-B","PDI","G043",NA,100.830852803663,NA,"Salinity","FB","B","North",37.8829339963834,38,1.8623840177097,3.46847422942052,32.6,42.3
"511","FB-B","PDI","G043",NA,100.830852803663,NA,"DO","FB","B","North",10.6626899953754,9.46,5.12968982429045,26.313717693429,0.37,25.47
"512","FB-B","PDI","G043",NA,100.830852803663,NA,"Temperature","FB","B","North",14.8194302721088,14.6,1.75380950592963,3.07584778308914,11.5,24.7
"513","FB-B","PDI","G060",84.1129703633899,120.23246858241,NA,"pH","FB","B","North",7.4642659808964,7.48,0.231495552558969,0.0535901908545822,6.96,8.08
"514","FB-B","PDI","G060",84.1129703633899,120.23246858241,NA,"Salinity","FB","B","North",37.8829339963834,38,1.8623840177097,3.46847422942052,32.6,42.3
"515","FB-B","PDI","G060",84.1129703633899,120.23246858241,NA,"DO","FB","B","North",10.6626899953754,9.46,5.12968982429045,26.313717693429,0.37,25.47
"516","FB-B","PDI","G060",84.1129703633899,120.23246858241,NA,"Temperature","FB","B","North",14.8194302721088,14.6,1.75380950592963,3.07584778308914,11.5,24.7
"517","FB-B","Sodium/potassium-transporting","G040",1968.77962421428,1825.21012638263,NA,"pH","FB","B","North",7.4642659808964,7.48,0.231495552558969,0.0535901908545822,6.96,8.08
"518","FB-B","Sodium/potassium-transporting","G040",1968.77962421428,1825.21012638263,NA,"Salinity","FB","B","North",37.8829339963834,38,1.8623840177097,3.46847422942052,32.6,42.3
"519","FB-B","Sodium/potassium-transporting","G040",1968.77962421428,1825.21012638263,NA,"DO","FB","B","North",10.6626899953754,9.46,5.12968982429045,26.313717693429,0.37,25.47
"520","FB-B","Sodium/potassium-transporting","G040",1968.77962421428,1825.21012638263,NA,"Temperature","FB","B","North",14.8194302721088,14.6,1.75380950592963,3.07584778308914,11.5,24.7
"521","FB-B","Trifunctional","G043",102.189911993315,98.407725368869,NA,"pH","FB","B","North",7.4642659808964,7.48,0.231495552558969,0.0535901908545822,6.96,8.08
"522","FB-B","Trifunctional","G043",102.189911993315,98.407725368869,NA,"Salinity","FB","B","North",37.8829339963834,38,1.8623840177097,3.46847422942052,32.6,42.3
"523","FB-B","Trifunctional","G043",102.189911993315,98.407725368869,NA,"DO","FB","B","North",10.6626899953754,9.46,5.12968982429045,26.313717693429,0.37,25.47
"524","FB-B","Trifunctional","G043",102.189911993315,98.407725368869,NA,"Temperature","FB","B","North",14.8194302721088,14.6,1.75380950592963,3.07584778308914,11.5,24.7
"525","FB-B","Arachidonate","G042",131.729551261062,127.398182933052,171.857190465604,"pH","FB","B","North",7.4642659808964,7.48,0.231495552558969,0.0535901908545822,6.96,8.08
"526","FB-B","Arachidonate","G042",131.729551261062,127.398182933052,171.857190465604,"Salinity","FB","B","North",37.8829339963834,38,1.8623840177097,3.46847422942052,32.6,42.3
"527","FB-B","Arachidonate","G042",131.729551261062,127.398182933052,171.857190465604,"DO","FB","B","North",10.6626899953754,9.46,5.12968982429045,26.313717693429,0.37,25.47
"528","FB-B","Arachidonate","G042",131.729551261062,127.398182933052,171.857190465604,"Temperature","FB","B","North",14.8194302721088,14.6,1.75380950592963,3.07584778308914,11.5,24.7
"529","FB-B","Arachidonate","G043",105.332488318327,112.418733113537,141.193856975602,"pH","FB","B","North",7.4642659808964,7.48,0.231495552558969,0.0535901908545822,6.96,8.08
"530","FB-B","Arachidonate","G043",105.332488318327,112.418733113537,141.193856975602,"Salinity","FB","B","North",37.8829339963834,38,1.8623840177097,3.46847422942052,32.6,42.3
"531","FB-B","Arachidonate","G043",105.332488318327,112.418733113537,141.193856975602,"DO","FB","B","North",10.6626899953754,9.46,5.12968982429045,26.313717693429,0.37,25.47
"532","FB-B","Arachidonate","G043",105.332488318327,112.418733113537,141.193856975602,"Temperature","FB","B","North",14.8194302721088,14.6,1.75380950592963,3.07584778308914,11.5,24.7
"533","FB-B","HSP70","G041",1248.14046051579,NA,NA,"pH","FB","B","North",7.4642659808964,7.48,0.231495552558969,0.0535901908545822,6.96,8.08
"534","FB-B","HSP70","G041",1248.14046051579,NA,NA,"Salinity","FB","B","North",37.8829339963834,38,1.8623840177097,3.46847422942052,32.6,42.3
"535","FB-B","HSP70","G041",1248.14046051579,NA,NA,"DO","FB","B","North",10.6626899953754,9.46,5.12968982429045,26.313717693429,0.37,25.47
"536","FB-B","HSP70","G041",1248.14046051579,NA,NA,"Temperature","FB","B","North",14.8194302721088,14.6,1.75380950592963,3.07584778308914,11.5,24.7
"537","FB-B","Superoxide","G060",4.2082491975252,NA,NA,"pH","FB","B","North",7.4642659808964,7.48,0.231495552558969,0.0535901908545822,6.96,8.08
"538","FB-B","Superoxide","G060",4.2082491975252,NA,NA,"Salinity","FB","B","North",37.8829339963834,38,1.8623840177097,3.46847422942052,32.6,42.3
"539","FB-B","Superoxide","G060",4.2082491975252,NA,NA,"DO","FB","B","North",10.6626899953754,9.46,5.12968982429045,26.313717693429,0.37,25.47
"540","FB-B","Superoxide","G060",4.2082491975252,NA,NA,"Temperature","FB","B","North",14.8194302721088,14.6,1.75380950592963,3.07584778308914,11.5,24.7
"541","FB-B","Peroxiredoxin-1","G060",1141.07054996613,NA,NA,"pH","FB","B","North",7.4642659808964,7.48,0.231495552558969,0.0535901908545822,6.96,8.08
"542","FB-B","Peroxiredoxin-1","G060",1141.07054996613,NA,NA,"Salinity","FB","B","North",37.8829339963834,38,1.8623840177097,3.46847422942052,32.6,42.3
"543","FB-B","Peroxiredoxin-1","G060",1141.07054996613,NA,NA,"DO","FB","B","North",10.6626899953754,9.46,5.12968982429045,26.313717693429,0.37,25.47
"544","FB-B","Peroxiredoxin-1","G060",1141.07054996613,NA,NA,"Temperature","FB","B","North",14.8194302721088,14.6,1.75380950592963,3.07584778308914,11.5,24.7
"545","FB-B","Catalase","G041",0.335849084962455,0.390594128320282,0.392916294280669,"pH","FB","B","North",7.4642659808964,7.48,0.231495552558969,0.0535901908545822,6.96,8.08
"546","FB-B","Catalase","G041",0.335849084962455,0.390594128320282,0.392916294280669,"Salinity","FB","B","North",37.8829339963834,38,1.8623840177097,3.46847422942052,32.6,42.3
"547","FB-B","Catalase","G041",0.335849084962455,0.390594128320282,0.392916294280669,"DO","FB","B","North",10.6626899953754,9.46,5.12968982429045,26.313717693429,0.37,25.47
"548","FB-B","Catalase","G041",0.335849084962455,0.390594128320282,0.392916294280669,"Temperature","FB","B","North",14.8194302721088,14.6,1.75380950592963,3.07584778308914,11.5,24.7
"549","FB-B","HSP90-alpha","G041",842.557705802981,1163.77615549052,1364.31861161708,"pH","FB","B","North",7.4642659808964,7.48,0.231495552558969,0.0535901908545822,6.96,8.08
"550","FB-B","HSP90-alpha","G041",842.557705802981,1163.77615549052,1364.31861161708,"Salinity","FB","B","North",37.8829339963834,38,1.8623840177097,3.46847422942052,32.6,42.3
"551","FB-B","HSP90-alpha","G041",842.557705802981,1163.77615549052,1364.31861161708,"DO","FB","B","North",10.6626899953754,9.46,5.12968982429045,26.313717693429,0.37,25.47
"552","FB-B","HSP90-alpha","G041",842.557705802981,1163.77615549052,1364.31861161708,"Temperature","FB","B","North",14.8194302721088,14.6,1.75380950592963,3.07584778308914,11.5,24.7
"553","FB-B","Trifunctional","G060",121.269417012042,149.163547314051,NA,"pH","FB","B","North",7.4642659808964,7.48,0.231495552558969,0.0535901908545822,6.96,8.08
"554","FB-B","Trifunctional","G060",121.269417012042,149.163547314051,NA,"Salinity","FB","B","North",37.8829339963834,38,1.8623840177097,3.46847422942052,32.6,42.3
"555","FB-B","Trifunctional","G060",121.269417012042,149.163547314051,NA,"DO","FB","B","North",10.6626899953754,9.46,5.12968982429045,26.313717693429,0.37,25.47
"556","FB-B","Trifunctional","G060",121.269417012042,149.163547314051,NA,"Temperature","FB","B","North",14.8194302721088,14.6,1.75380950592963,3.07584778308914,11.5,24.7
"557","FB-B","Cytochrome","G040",49.870096228084,52.0108300783449,67.5547171468011,"pH","FB","B","North",7.4642659808964,7.48,0.231495552558969,0.0535901908545822,6.96,8.08
"558","FB-B","Cytochrome","G040",49.870096228084,52.0108300783449,67.5547171468011,"Salinity","FB","B","North",37.8829339963834,38,1.8623840177097,3.46847422942052,32.6,42.3
"559","FB-B","Cytochrome","G040",49.870096228084,52.0108300783449,67.5547171468011,"DO","FB","B","North",10.6626899953754,9.46,5.12968982429045,26.313717693429,0.37,25.47
"560","FB-B","Cytochrome","G040",49.870096228084,52.0108300783449,67.5547171468011,"Temperature","FB","B","North",14.8194302721088,14.6,1.75380950592963,3.07584778308914,11.5,24.7
